"hotel_id","hotel_name","city_name","grade","hotel_address","user_rating","review_count","property_type","actual_address","actual_city","actual_prefecture","actual_postal_code","actual_latitude","actual_longitude","actual_phone","actual_star_rating","supplier_hotel_code","rtx_code","agoda_code","expedia_code","top_selling_rank","source_last_mapped_at","actual_data_sources","data_origin"
"H0272","Apartment Hotel 11 Namba Minami 5","Osaka","4","Daikoku, 3-ch?me?4?16","9.0","1867","Hotel","Daikoku, 3-ch?me?4?16","Osaka","","","34.656186","135.493594","81-5017924484","","JPOSA01863","","","","","2026-05-11 10:45:29","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0273","Apartment Hotel 11 Namba Minami Shin-Imamiya","Osaka","5","2-9-3 Ebisuhonmachi","9.1","1964","Hotel","2-9-3 Ebisuhonmachi","Osaka","","","34.6511229","135.4992827","81-5017209987","","JPOSA01794","","","","","2026-03-19 11:29:32","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0274","Arashi","Osaka","3","Osaka 도톤보리","9.2","2061","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0275","Ashiya Baycourt Club Hotel & Spa Resort","Osaka","4","Osaka 혼마치","9.3","2158","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0276","ASTIL HOTEL","Osaka","5","Osaka 텐노지","9.399999999999999","2255","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0277","Backstage Osaka Hostel & Bar","Osaka","3","Osaka 오사카성","9.5","2352","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0278","BAL","Osaka","4","Osaka 신오사카","9.6","2449","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0279","Bali An RESORT","Osaka","5","Osaka 베이 에어리어","9.7","2546","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0280","Bali Tower","Osaka","3","Osaka 교바시","9.8","2643","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0281","BANDE HOTEL OSAKA","Osaka","4","2-1-24 Tamadenaka, Nishinari-ku ","7.1","2740","Hotel","2-1-24 Tamadenaka, Nishinari-ku ","Osaka","","","34.62631765699357","135.493227317214","81-6-4703-3977","","JPOSA01506","","","","","2025-07-18 16:18:10","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0282","BANDE HOTEL TENPOZAN","Osaka","5","Osaka 난바","7.199999999999999","2837","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0283","Blue Bee Sakuragawaekimae","Osaka","3","Osaka 신사이바시","7.3","2934","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0284","Brackets Hotel","Osaka","4","Osaka 도톤보리","7.3999999999999995","3031","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0285","Business hotel Lucky","Osaka","5","Osaka 혼마치","7.5","3128","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0286","Business Hotel New Ohama","Osaka","3","Osaka 텐노지","7.6","3225","Ryokan","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0287","Business Hotel Taiyo","Osaka","4","2-17-28 Honcho Aoba-ku","7.699999999999999","3322","Resort","2-17-28 Honcho Aoba-ku","Sendai","Miyagi","980-0014","38.26534828","140.8734777","81-22-221-1955","3.0","","6dv4","15804833","","","","RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0288","Business Hotel Takasagoya","Osaka","5","Osaka 신오사카","7.8","3419","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0289","Business Hotel Urbanty Nishi-Kujo","Osaka","3","Osaka 베이 에어리어","7.8999999999999995","3516","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0290","Business Inn Sennichimae Hoteleed","Osaka","4","Osaka 교바시","8.0","3613","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0291","CANDEO HOTELS","Osaka","5","Osaka 우메다","8.1","3710","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0292","Candeo Hotels Osaka The Tower","Osaka","3","1-1-27 Dojimahama, Kita-ku","8.2","3807","Hotel","1-1-27 Dojimahama, Kita-ku","Osaka","Osaka","530-0004","34.695682999999995","135.5004914","81-6-6131-7714","4.0","JPOSA01336","RtyB","48925496","","","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0293","Canopy by Hilton Osaka Umeda","Osaka","4","27 5300012 Osaka Prefecture, Osaka, Osaka St Kita Ofuka West District,, in the area for, Japan, Osaka, 5300012, Japan","8.299999999999999","3904","Hotel","27 5300012 Osaka Prefecture, Osaka, Osaka St Kita Ofuka West District,, in the area for, Japan, Osaka, 5300012, Japan","Osaka","","","34.7061008","135.4930223","","","JPOSA01682","","","","","2026-04-09 14:27:33","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0294","Capsule Hotel Asahi Plaza","Osaka","5","Osaka 도톤보리","8.4","4001","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0295","Centara Grand Hotel","Osaka","3","Osaka 혼마치","8.5","4098","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0296","Cityplaza Osaka","Osaka","4","Osaka 텐노지","8.6","4195","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0297","Cityroute Hotel","Osaka","5","Osaka 오사카성","8.7","4292","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0298","COCOROOM","Osaka","3","Osaka 신오사카","8.799999999999999","4389","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0299","Comfort Hotel Osaka Sinsaibashi","Osaka","4","Osaka 베이 에어리어","8.9","4486","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0300","Confort Hotel Shin-Osaka","Osaka","5","Osaka 교바시","9.0","4583","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0301","Consort","Osaka","3","1-12-7, Nishinakajima, Yodogawa-ku Osaka-shi, Osaka, Japan","9.1","4680","Hotel","1-12-7, Nishinakajima, Yodogawa-ku Osaka-shi, Osaka, Japan","Osaka","","","34.72532719698","135.49917325950722","81-6-63041511","","JPOSA00172","","","","","2026-05-21 10:46:43","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0302","Cordia","Osaka","4","Osaka 난바","9.2","4777","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0303","Daihatsu Kouda Ryo Dormitory","Osaka","5","Osaka 신사이바시","9.3","4874","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0304","Daiwa Roynet Hotel","Osaka","3","Osaka 도톤보리","9.399999999999999","4971","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0305","Daiwa Roynet Hotel Osaka-Kitahama","Osaka","4","2-2-14 Koraibashi, Chuo-ku","9.5","168","Ryokan","2-2-14 Koraibashi, Chuo-ku","Osaka","Osaka","541-0043","34.68939188","135.5063678","81-6-6228-1255","3.5","JPOSA00276","vF4W","446076","6075606","","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0306","DEL style大阪新梅田","Osaka","5","Osaka 텐노지","9.6","265","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0307","DEL style大阪新梅田ANNEX","Osaka","3","Osaka 오사카성","9.7","362","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0308","Dojima Hotel","Osaka","4","Osaka 신오사카","9.8","459","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0309","dormy inn hotel","Osaka","5","Osaka 베이 에어리어","7.1","556","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0310","Dormy Inn Osaka Tanimachi","Osaka","3","Osaka 교바시","7.199999999999999","653","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0311","Dormy Inn Premium Nanba","Osaka","4","Osaka 우메다","7.3","750","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0312","Dormy Inn Shinsaibashi","Osaka","5","2-17-3 Nishishinsaibashi","7.3999999999999995","847","Hotel","2-17-3 Nishishinsaibashi","Osaka","","","34.67089403858021","135.49743300000526","662-118100","","JPOSA01374","","","","","2025-07-27 19:59:31","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0313","Dormy Inn Umeda Higashi","Osaka","3","3-5-35, Nishitemma, Kita-ku, Osaka-shi, Osaka, Japan","7.5","944","Hotel","3-5-35, Nishitemma, Kita-ku, Osaka-shi, Osaka, Japan","Osaka","","","34.6968348","135.5089227","81-6-63119001","","JPOSA00110","","","","","2025-09-15 12:31:43","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0314","Dotombori Shinsaibashi Hotel","Osaka","4","Osaka 도톤보리","7.6","1041","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0315","DOTONBORI HOTEL","Osaka","5","2-3-25, Dotombori, Chuo-ku Osaka-shi, Osaka, 542-0071, Japan","7.699999999999999","1138","Hotel","2-3-25, Dotombori, Chuo-ku Osaka-shi, Osaka, 542-0071, Japan","Osaka","","","34.6685714","135.49880010000004","06-6213-9040","","JPONS00003","","","","","2026-06-17 17:24:42","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0316","DoubleTree by Hilton Osaka Castle","Osaka","3","Osaka 1-1, Otemae 1-chome, Chuo-Ku Japan","7.8","1235","Hotel","Osaka 1-1, Otemae 1-chome, Chuo-Ku Japan","Osaka","","","34.69051650208133","135.5214529361763","81-6-6335-9801","","JPOSA01343","","","","","2026-01-23 00:27:25","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0317","Dream Stays TSUKI","Osaka","4","Osaka 오사카성","7.8999999999999995","1332","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0318","Dynasty Hotel","Osaka","5","Osaka 신오사카","8.0","1429","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0319","EARTHMANS AMEMURA","Osaka","3","Osaka 베이 에어리어","8.1","1526","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0320","EI Building","Osaka","4","Osaka 교바시","8.2","1623","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0321","ELEGANCE","Osaka","5","Osaka 우메다","8.299999999999999","1720","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0322","esports hotel e-ZONe ～電脳空間～","Osaka","3","Osaka 난바","8.4","1817","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0323","EXCEL HOTELTOKYU","Osaka","4","Osaka 신사이바시","8.5","1914","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0324","EXE東心斋橋","Osaka","5","Osaka 도톤보리","8.6","2011","Ryokan","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0325","Fairfield by Marriott Osaka Namba","Osaka","3","2-3-25 Motomachi Naniwa-ku","8.7","2108","Hotel","2-3-25 Motomachi Naniwa-ku","Osaka","Osaka","556-0016","34.66243746","135.4963194","81-6-6649-4111","3.5","JPOSA01418","9yXn","14666392","","","2026-07-20 17:50:53","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0326","FDS AIM (FDS エイム)","Osaka","4","Osaka 텐노지","8.799999999999999","2205","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
