"search_result_id","search_id","hotel_id","room_id","result_score","result_rank","price_rank","data_origin"
"XE4zvmvZWw5","Q5Dnb16eDZ","H0465","R0465_1","0.0","418","681","실제 노출 로그 / 점수·순위는 실험용"
"XEj2EEd0pFx","Q5Dnb16eDZ","H0717","R0717_1","0.0","419","928","실제 노출 로그 / 점수·순위는 실험용"
"XEInSm6jl1C","Q5Dnb16eDZ","H0969","R0969_1","0.0","420","177","실제 노출 로그 / 점수·순위는 실험용"
"XEjyXQrVONV","Q5Dnb16eDZ","H0157","R0157_1","0.0","421","261","실제 노출 로그 / 점수·순위는 실험용"
"XE68QECE4JV","Q5Dnb16eDZ","H0409","R0409_1","0.0","422","513","실제 노출 로그 / 점수·순위는 실험용"
"XE36b4p9PyE","Q5Dnb16eDZ","H0661","R0661_1","0.0","423","765","실제 노출 로그 / 점수·순위는 실험용"
"XEVK7QACqC7","Q5Dnb16eDZ","H0913","R0913_1","0.0","424","9","실제 노출 로그 / 점수·순위는 실험용"
"XEAYloyH5oe","Q5Dnb16eDZ","H0100","R0100_1","0.0","425","73","실제 노출 로그 / 점수·순위는 실험용"
"XELdsEA484v","Q5Dnb16eDZ","H0352","R0352_1","0.0","426","325","실제 노출 로그 / 점수·순위는 실험용"
"XESwheY8CLU","Q5Dnb16eDZ","H0604","R0604_1","0.0","427","577","실제 노출 로그 / 점수·순위는 실험용"
"XEHfp2D9kED","Q5Dnb16eDZ","H0856","R0856_1","0.0","428","829","실제 노출 로그 / 점수·순위는 실험용"
"XEQT85F5d2v","Q5Dnb16eDZ","H0044","R0044_1","0.0","429","909","실제 노출 로그 / 점수·순위는 실험용"
"XEo8FXuJh2f","Q5Dnb16eDZ","H0296","R0296_1","0.0","430","157","실제 노출 로그 / 점수·순위는 실험용"
"XE8LhEOU2ds","Q5Dnb16eDZ","H0548","R0548_1","0.0","431","409","실제 노출 로그 / 점수·순위는 실험용"
"XE7BLGbNAUp","Q5Dnb16eDZ","H0800","R0800_1","0.0","432","661","실제 노출 로그 / 점수·순위는 실험용"
"XEnPlk72lJc","Q5Dnb16eDZ","H0240","R0240_1","0.0","433","989","실제 노출 로그 / 점수·순위는 실험용"
"XE6lVBDoKOJ","Q5Dnb16eDZ","H0492","R0492_1","0.0","434","241","실제 노출 로그 / 점수·순위는 실험용"
"XEPapIhvCCz","Q5Dnb16eDZ","H0744","R0744_1","0.0","435","493","실제 노출 로그 / 점수·순위는 실험용"
"XEKrIvQuE7X","Q5Dnb16eDZ","H0996","R0996_1","0.0","436","745","실제 노출 로그 / 점수·순위는 실험용"
"XEI29P08hk0","Q5Dnb16eDZ","H0184","R0184_1","0.0","437","830","실제 노출 로그 / 점수·순위는 실험용"
"XE7F0CR8K6K","Q5Dnb16eDZ","H0436","R0436_1","0.0","438","74","실제 노출 로그 / 점수·순위는 실험용"
"XEXKBy57WF0","Q5Dnb16eDZ","H0688","R0688_1","0.0","439","326","실제 노출 로그 / 점수·순위는 실험용"
"XEbQoVXFvi0","Q5Dnb16eDZ","H0940","R0940_1","0.0","440","578","실제 노출 로그 / 점수·순위는 실험용"
"XESGg0X6ZDz","Q5Dnb16eDZ","H0128","R0128_1","0.0","441","662","실제 노출 로그 / 점수·순위는 실험용"
"XECk0O1Aq3m","Q5Dnb16eDZ","H0380","R0380_1","0.0","442","910","실제 노출 로그 / 점수·순위는 실험용"
"XEZeCodplCf","Q5Dnb16eDZ","H0632","R0632_1","0.0","443","158","실제 노출 로그 / 점수·순위는 실험용"
"XEPqti1kLXi","Q5Dnb16eDZ","H0884","R0884_1","0.0","444","410","실제 노출 로그 / 점수·순위는 실험용"
"XEIwSvETRKp","Q5Dnb16eDZ","H0072","R0072_1","0.0","445","494","실제 노출 로그 / 점수·순위는 실험용"
"XEHjI4kVrNL","Q5Dnb16eDZ","H0324","R0324_1","0.0","446","746","실제 노출 로그 / 점수·순위는 실험용"
"XEIED2u8sPM","Q5Dnb16eDZ","H0576","R0576_1","0.0","447","990","실제 노출 로그 / 점수·순위는 실험용"
"XEcXGHOL6fx","Q5Dnb16eDZ","H0828","R0828_1","0.0","448","242","실제 노출 로그 / 점수·순위는 실험용"
"XEbry0Hde1b","Q5Dnb16eDZ","H0016","R0016_1","0.0","449","327","실제 노출 로그 / 점수·순위는 실험용"
"XEvo31IKwUd","Q5Dnb16eDZ","H0268","R0268_1","0.0","450","579","실제 노출 로그 / 점수·순위는 실험용"
"XEjiWF3984Y","Q5Dnb16eDZ","H0520","R0520_1","0.0","451","831","실제 노출 로그 / 점수·순위는 실험용"
"XEs4ANLdsH4","Q5Dnb16eDZ","H0772","R0772_1","0.0","452","75","실제 노출 로그 / 점수·순위는 실험용"
"XEfbqqoGxOX","Q5Dnb16eDZ","H0212","R0212_1","0.0","453","411","실제 노출 로그 / 점수·순위는 실험용"
"XEtlKIBJn6c","Q5Dnb16eDZ","H0464","R0464_1","0.0","454","663","실제 노출 로그 / 점수·순위는 실험용"
"XE89moZ1d6V","Q5Dnb16eDZ","H0716","R0716_1","0.0","455","911","실제 노출 로그 / 점수·순위는 실험용"
"XEYCtjTRTzS","Q5Dnb16eDZ","H0968","R0968_1","0.0","456","159","실제 노출 로그 / 점수·순위는 실험용"
"XE22x0UWWyV","Q5Dnb16eDZ","H0156","R0156_1","0.0","457","243","실제 노출 로그 / 점수·순위는 실험용"
"XEphEEJtBc6","Q5Dnb16eDZ","H0408","R0408_1","0.0","458","495","실제 노출 로그 / 점수·순위는 실험용"
"XE497TM2KOi","Q5Dnb16eDZ","H0660","R0660_1","0.0","459","747","실제 노출 로그 / 점수·순위는 실험용"
"XEe554aCd8G","Q5Dnb16eDZ","H0912","R0912_1","0.0","460","991","실제 노출 로그 / 점수·순위는 실험용"
"XESMobE6oAY","Q5Dnb16eDZ","H0099","R0099_1","0.0","461","52","실제 노출 로그 / 점수·순위는 실험용"
"XEGcA3LULRo","Q5Dnb16eDZ","H0351","R0351_1","0.0","462","304","실제 노출 로그 / 점수·순위는 실험용"
"XElZ6Yy8z7c","Q5Dnb16eDZ","H0603","R0603_1","0.0","463","556","실제 노출 로그 / 점수·순위는 실험용"
"XEWOVE1khJd","Q5Dnb16eDZ","H0855","R0855_1","0.0","464","808","실제 노출 로그 / 점수·순위는 실험용"
"XEkvORDSXTS","Q5Dnb16eDZ","H0043","R0043_1","0.0","465","889","실제 노출 로그 / 점수·순위는 실험용"
"XEjA7EC3BMK","Q5Dnb16eDZ","H0295","R0295_1","0.0","466","136","실제 노출 로그 / 점수·순위는 실험용"
"XEe3e4si6KH","Q5Dnb16eDZ","H0547","R0547_1","0.0","467","388","실제 노출 로그 / 점수·순위는 실험용"
"XEmqXKlDQNJ","Q5Dnb16eDZ","H0799","R0799_1","0.0","468","640","실제 노출 로그 / 점수·순위는 실험용"
"XEMC3O8apUS","Q5Dnb16eDZ","H0239","R0239_1","0.0","469","969","실제 노출 로그 / 점수·순위는 실험용"
"XEKp8E8br7U","Q5Dnb16eDZ","H0491","R0491_1","0.0","470","220","실제 노출 로그 / 점수·순위는 실험용"
"XEOv9GksDhZ","Q5Dnb16eDZ","H0743","R0743_1","0.0","471","472","실제 노출 로그 / 점수·순위는 실험용"
"XEUcj2K897L","Q5Dnb16eDZ","H0995","R0995_1","0.0","472","724","실제 노출 로그 / 점수·순위는 실험용"
"XE1JI7jS8fZ","Q5Dnb16eDZ","H0183","R0183_1","0.0","473","809","실제 노출 로그 / 점수·순위는 실험용"
"XEN9PDAUcQx","Q5Dnb16eDZ","H0435","R0435_1","0.0","474","53","실제 노출 로그 / 점수·순위는 실험용"
"XEugpZdaP6d","Q5Dnb16eDZ","H0687","R0687_1","0.0","475","305","실제 노출 로그 / 점수·순위는 실험용"
"XEsGqJTpzE8","Q5Dnb16eDZ","H0939","R0939_1","0.0","476","557","실제 노출 로그 / 점수·순위는 실험용"
"XEmkFE6RxL9","Q5Dnb16eDZ","H0127","R0127_1","0.0","477","641","실제 노출 로그 / 점수·순위는 실험용"
"XE2vhBV0jJH","Q5Dnb16eDZ","H0379","R0379_1","0.0","478","890","실제 노출 로그 / 점수·순위는 실험용"
"XEj2YJVHVr2","Q5Dnb16eDZ","H0631","R0631_1","0.0","479","137","실제 노출 로그 / 점수·순위는 실험용"
"XE3Rlaogs4g","Q5Dnb16eDZ","H0883","R0883_1","0.0","480","389","실제 노출 로그 / 점수·순위는 실험용"
"XEmTN8DzKuX","Q5Dnb16eDZ","H0071","R0071_1","0.0","481","473","실제 노출 로그 / 점수·순위는 실험용"
"XEYyjIoYOZ2","Q5Dnb16eDZ","H0323","R0323_1","0.0","482","725","실제 노출 로그 / 점수·순위는 실험용"
"XETRz14zF9N","Q5Dnb16eDZ","H0575","R0575_1","0.0","483","970","실제 노출 로그 / 점수·순위는 실험용"
"XEMkaRXyBZi","Q5Dnb16eDZ","H0827","R0827_1","0.0","484","221","실제 노출 로그 / 점수·순위는 실험용"
"XEGxYBHbdLi","Q5Dnb16eDZ","H0015","R0015_1","0.0","485","306","실제 노출 로그 / 점수·순위는 실험용"
"XESZah2cNe6","Q5Dnb16eDZ","H0267","R0267_1","0.0","486","558","실제 노출 로그 / 점수·순위는 실험용"
"XEvqTqY6Kji","Q5Dnb16eDZ","H0519","R0519_1","0.0","487","810","실제 노출 로그 / 점수·순위는 실험용"
"XEevXOhm930","Q5Dnb16eDZ","H0771","R0771_1","0.0","488","54","실제 노출 로그 / 점수·순위는 실험용"
"XEGT176VZeQ","Q5Dnb16eDZ","H0211","R0211_1","0.0","489","390","실제 노출 로그 / 점수·순위는 실험용"
"XEmXF9e3RuQ","Q5Dnb16eDZ","H0463","R0463_1","0.0","490","642","실제 노출 로그 / 점수·순위는 실험용"
"XEefV5C01CE","Q5Dnb16eDZ","H0715","R0715_1","0.0","491","891","실제 노출 로그 / 점수·순위는 실험용"
"XEooCFxsJUe","Q5Dnb16eDZ","H0967","R0967_1","0.0","492","138","실제 노출 로그 / 점수·순위는 실험용"
"XEkqLidQZ3K","Q5Dnb16eDZ","H0155","R0155_1","0.0","493","222","실제 노출 로그 / 점수·순위는 실험용"
"XEsF4PO6qq8","Q5Dnb16eDZ","H0407","R0407_1","0.0","494","474","실제 노출 로그 / 점수·순위는 실험용"
"XEPXVLSrRAO","Q5Dnb16eDZ","H0659","R0659_1","0.0","495","726","실제 노출 로그 / 점수·순위는 실험용"
"XESrasRJAof","Q5Dnb16eDZ","H0911","R0911_1","0.0","496","971","실제 노출 로그 / 점수·순위는 실험용"
"XE2jYsIMpnj","Q5Dnb16eDZ","H0910","R0910_1","0.0","497","949","실제 노출 로그 / 점수·순위는 실험용"
"XEv9akzDZMy","Q5Dnb16eDZ","H0098","R0098_1","0.0","498","31","실제 노출 로그 / 점수·순위는 실험용"
"XEKJqCSzUbs","Q5Dnb16eDZ","H0350","R0350_1","0.0","499","283","실제 노출 로그 / 점수·순위는 실험용"
"XE4QSiENDxq","Q5Dnb16eDZ","H0602","R0602_1","0.0","500","535","실제 노출 로그 / 점수·순위는 실험용"
"XEg8smy5ggQ","Q5Dnb16eDZ","H0854","R0854_1","0.0","501","787","실제 노출 로그 / 점수·순위는 실험용"
"XEkV6ZjyCFN","Q5Dnb16eDZ","H0042","R0042_1","0.0","502","869","실제 노출 로그 / 점수·순위는 실험용"
"XE5U55ic3uW","Q5Dnb16eDZ","H0294","R0294_1","0.0","503","115","실제 노출 로그 / 점수·순위는 실험용"
"XE4uqKgN07a","Q5Dnb16eDZ","H0546","R0546_1","0.0","504","367","실제 노출 로그 / 점수·순위는 실험용"
"XEJkJa4TvMJ","Q5Dnb16eDZ","H0798","R0798_1","0.0","505","619","실제 노출 로그 / 점수·순위는 실험용"
"XEw9vW6c8rU","Q5Dnb16eDZ","H0238","R0238_1","0.0","506","950","실제 노출 로그 / 점수·순위는 실험용"
"XEE4gYXK8cQ","Q5Dnb16eDZ","H0490","R0490_1","0.0","507","199","실제 노출 로그 / 점수·순위는 실험용"
"XECUm7BXdUA","Q5Dnb16eDZ","H0742","R0742_1","0.0","508","451","실제 노출 로그 / 점수·순위는 실험용"
"XEhdqNhBURx","Q5Dnb16eDZ","H0994","R0994_1","0.0","509","703","실제 노출 로그 / 점수·순위는 실험용"
"XEEJsqTRpTs","Q5Dnb16eDZ","H0182","R0182_1","0.0","510","788","실제 노출 로그 / 점수·순위는 실험용"
"XESN4cFz9Ow","Q5Dnb16eDZ","H0434","R0434_1","0.0","511","32","실제 노출 로그 / 점수·순위는 실험용"
"XEgCPsaoURm","Q5Dnb16eDZ","H0686","R0686_1","0.0","512","284","실제 노출 로그 / 점수·순위는 실험용"
"XET1Q21pyan","Q5Dnb16eDZ","H0938","R0938_1","0.0","513","536","실제 노출 로그 / 점수·순위는 실험용"
"XEvMTL0ZzuR","Q5Dnb16eDZ","H0126","R0126_1","0.0","514","620","실제 노출 로그 / 점수·순위는 실험용"
"XEukyKxfujd","Q5Dnb16eDZ","H0378","R0378_1","0.0","515","870","실제 노출 로그 / 점수·순위는 실험용"
"XE3gS8evBpT","Q5Dnb16eDZ","H0630","R0630_1","0.0","516","116","실제 노출 로그 / 점수·순위는 실험용"
"XE5j5l21fo1","Q5Dnb16eDZ","H0882","R0882_1","0.0","517","368","실제 노출 로그 / 점수·순위는 실험용"
"XE5a77O1fbB","Q5Dnb16eDZ","H0070","R0070_1","0.0","518","452","실제 노출 로그 / 점수·순위는 실험용"
"XEG0DLTlq2z","Q5Dnb16eDZ","H0322","R0322_1","0.0","519","704","실제 노출 로그 / 점수·순위는 실험용"
"XERE2eno2HZ","Q5Dnb16eDZ","H0574","R0574_1","0.0","520","951","실제 노출 로그 / 점수·순위는 실험용"
"XEuD2S5eON3","Q5Dnb16eDZ","H0826","R0826_1","0.0","521","200","실제 노출 로그 / 점수·순위는 실험용"
"XEYCpU9fkpf","Q5Dnb16eDZ","H0014","R0014_1","0.0","522","285","실제 노출 로그 / 점수·순위는 실험용"
"XE7XUCourwI","Q5Dnb16eDZ","H0266","R0266_1","0.0","523","537","실제 노출 로그 / 점수·순위는 실험용"
"XEGv3hY9uaq","Q5Dnb16eDZ","H0518","R0518_1","0.0","524","789","실제 노출 로그 / 점수·순위는 실험용"
"XEv8vQDDB94","Q5Dnb16eDZ","H0770","R0770_1","0.0","525","33","실제 노출 로그 / 점수·순위는 실험용"
"XEWLUHkhlKR","Q5Dnb16eDZ","H0210","R0210_1","0.0","526","369","실제 노출 로그 / 점수·순위는 실험용"
"XE0SZcTpTsu","Q5Dnb16eDZ","H0462","R0462_1","0.0","527","621","실제 노출 로그 / 점수·순위는 실험용"
"XEOpAUw3HjP","Q5Dnb16eDZ","H0714","R0714_1","0.0","528","871","실제 노출 로그 / 점수·순위는 실험용"
"XE0rToHWvWK","Q5Dnb16eDZ","H0966","R0966_1","0.0","529","117","실제 노출 로그 / 점수·순위는 실험용"
"XEppfAdkaqY","Q5Dnb16eDZ","H0154","R0154_1","0.0","530","201","실제 노출 로그 / 점수·순위는 실험용"
"XEmAJKIDm1i","Q5Dnb16eDZ","H0406","R0406_1","0.0","531","453","실제 노출 로그 / 점수·순위는 실험용"
"XEudRj7K1MZ","Q5Dnb16eDZ","H0658","R0658_1","0.0","532","705","실제 노출 로그 / 점수·순위는 실험용"
"XEOiXltiVpe","Q5Dnb16eDZ","H0405","R0405_1","0.0","533","430","실제 노출 로그 / 점수·순위는 실험용"
"XEViWI2nLim","Q5Dnb16eDZ","H0657","R0657_1","0.0","534","682","실제 노출 로그 / 점수·순위는 실험용"
"XEKUPMQzBwJ","Q5Dnb16eDZ","H0909","R0909_1","0.0","535","929","실제 노출 로그 / 점수·순위는 실험용"
"XETL55e4l1w","Q5Dnb16eDZ","H0097","R0097_1","0.0","536","10","실제 노출 로그 / 점수·순위는 실험용"
"XExte45SyNT","Q5Dnb16eDZ","H0349","R0349_1","0.0","537","262","실제 노출 로그 / 점수·순위는 실험용"
"XE5AtxquWJb","Q5Dnb16eDZ","H0601","R0601_1","0.0","538","514","실제 노출 로그 / 점수·순위는 실험용"
"XEkYSdvxEkp","Q5Dnb16eDZ","H0853","R0853_1","0.0","539","766","실제 노출 로그 / 점수·순위는 실험용"
"XEbvuy95PcQ","Q5Dnb16eDZ","H0041","R0041_1","0.0","540","849","실제 노출 로그 / 점수·순위는 실험용"
"XEirzYdyp7r","Q5Dnb16eDZ","H0293","R0293_1","0.0","541","94","실제 노출 로그 / 점수·순위는 실험용"
"XE0s3M2jmaV","Q5Dnb16eDZ","H0545","R0545_1","0.0","542","346","실제 노출 로그 / 점수·순위는 실험용"
"XEXV9Zay8W6","Q5Dnb16eDZ","H0797","R0797_1","0.0","543","598","실제 노출 로그 / 점수·순위는 실험용"
"XEbUP6drFX9","Q5Dnb16eDZ","H0237","R0237_1","0.0","544","930","실제 노출 로그 / 점수·순위는 실험용"
"XEeizJvszuU","Q5Dnb16eDZ","H0489","R0489_1","0.0","545","178","실제 노출 로그 / 점수·순위는 실험용"
"XEYF2g6RLN6","Q5Dnb16eDZ","H0741","R0741_1","0.0","546","431","실제 노출 로그 / 점수·순위는 실험용"
"XE3cTgxN0jP","Q5Dnb16eDZ","H0993","R0993_1","0.0","547","683","실제 노출 로그 / 점수·순위는 실험용"
"XERqU130D24","Q5Dnb16eDZ","H0181","R0181_1","0.0","548","767","실제 노출 로그 / 점수·순위는 실험용"
"XESjW6N9yJ8","Q5Dnb16eDZ","H0433","R0433_1","0.0","549","11","실제 노출 로그 / 점수·순위는 실험용"
"XE4T0q0xNNs","Q5Dnb16eDZ","H0685","R0685_1","0.0","550","263","실제 노출 로그 / 점수·순위는 실험용"
"XEySOokFriw","Q5Dnb16eDZ","H0937","R0937_1","0.0","551","515","실제 노출 로그 / 점수·순위는 실험용"
"XEoz2SIRHnc","Q5Dnb16eDZ","H0125","R0125_1","0.0","552","599","실제 노출 로그 / 점수·순위는 실험용"
"XEmg0NpidB7","Q5Dnb16eDZ","H0377","R0377_1","0.0","553","850","실제 노출 로그 / 점수·순위는 실험용"
"XEpElTRmKcI","Q5Dnb16eDZ","H0629","R0629_1","0.0","554","95","실제 노출 로그 / 점수·순위는 실험용"
"XEQhTq2ijuo","Q5Dnb16eDZ","H0881","R0881_1","0.0","555","347","실제 노출 로그 / 점수·순위는 실험용"
"XE1Pg843yxr","Q5Dnb16eDZ","H0069","R0069_1","0.0","556","432","실제 노출 로그 / 점수·순위는 실험용"
"XEvta20iG6O","Q5Dnb16eDZ","H0321","R0321_1","0.0","557","684","실제 노출 로그 / 점수·순위는 실험용"
"XECJ5hu2ez1","Q5Dnb16eDZ","H0573","R0573_1","0.0","558","931","실제 노출 로그 / 점수·순위는 실험용"
"XE3aiuDVUnT","Q5Dnb16eDZ","H0825","R0825_1","0.0","559","179","실제 노출 로그 / 점수·순위는 실험용"
"XEz6XEAjtNo","Q5Dnb16eDZ","H0013","R0013_1","0.0","560","264","실제 노출 로그 / 점수·순위는 실험용"
"XE9CAW652pS","Q5Dnb16eDZ","H0265","R0265_1","0.0","561","516","실제 노출 로그 / 점수·순위는 실험용"
"XEHSNbOnURp","Q5Dnb16eDZ","H0517","R0517_1","0.0","562","768","실제 노출 로그 / 점수·순위는 실험용"
"XEXPDepRGTC","Q5Dnb16eDZ","H0769","R0769_1","0.0","563","12","실제 노출 로그 / 점수·순위는 실험용"
"XEvHISq8l4t","Q5Dnb16eDZ","H0209","R0209_1","0.0","564","348","실제 노출 로그 / 점수·순위는 실험용"
"XECM4vmS1Gl","Q5Dnb16eDZ","H0461","R0461_1","0.0","565","600","실제 노출 로그 / 점수·순위는 실험용"
"XE3w55fuBd1","Q5Dnb16eDZ","H0713","R0713_1","0.0","566","851","실제 노출 로그 / 점수·순위는 실험용"
"XEfzLzleWHG","Q5Dnb16eDZ","H0965","R0965_1","0.0","567","96","실제 노출 로그 / 점수·순위는 실험용"
"XEXew43Kujc","Q5Dnb16eDZ","H0153","R0153_1","0.0","568","180","실제 노출 로그 / 점수·순위는 실험용"
"XEcaPOpwwfG","Q5Dnb16eDZ","H0152","R0152_1","0.0","569","160","실제 노출 로그 / 점수·순위는 실험용"
"XEx5bVpCkaD","Q5Dnb16eDZ","H0404","R0404_1","0.0","570","412","실제 노출 로그 / 점수·순위는 실험용"
"XEDKA8fHQqN","Q5Dnb16eDZ","H0656","R0656_1","0.0","571","664","실제 노출 로그 / 점수·순위는 실험용"
"XExVK76W7fX","Q5Dnb16eDZ","H0908","R0908_1","0.0","572","912","실제 노출 로그 / 점수·순위는 실험용"
"XEi9TsNLVs6","Q5Dnb16eDZ","H0096","R0096_1","0.0","573","992","실제 노출 로그 / 점수·순위는 실험용"
"XE92qsQ5VJb","Q5Dnb16eDZ","H0348","R0348_1","0.0","574","244","실제 노출 로그 / 점수·순위는 실험용"
"XEZVxd87reI","Q5Dnb16eDZ","H0600","R0600_1","0.0","575","496","실제 노출 로그 / 점수·순위는 실험용"
"XEMyK62Q5z1","Q5Dnb16eDZ","H0852","R0852_1","0.0","576","748","실제 노출 로그 / 점수·순위는 실험용"
"XEUxp7B0Fbq","Q5Dnb16eDZ","H0040","R0040_1","0.0","577","832","실제 노출 로그 / 점수·순위는 실험용"
"XEzyCFm88KV","Q5Dnb16eDZ","H0292","R0292_1","0.0","578","76","실제 노출 로그 / 점수·순위는 실험용"
"XEPmmZ1z27h","Q5Dnb16eDZ","H0544","R0544_1","0.0","579","328","실제 노출 로그 / 점수·순위는 실험용"
"XEUwm5vL2oh","Q5Dnb16eDZ","H0796","R0796_1","0.0","580","580","실제 노출 로그 / 점수·순위는 실험용"
"XEUitqd6kch","Q5Dnb16eDZ","H0236","R0236_1","0.0","581","913","실제 노출 로그 / 점수·순위는 실험용"
"XEX5dm8Q1bV","Q5Dnb16eDZ","H0488","R0488_1","0.0","582","161","실제 노출 로그 / 점수·순위는 실험용"
"XEC2KkIIXda","Q5Dnb16eDZ","H0740","R0740_1","0.0","583","413","실제 노출 로그 / 점수·순위는 실험용"
"XEdjrcSdoux","Q5Dnb16eDZ","H0992","R0992_1","0.0","584","665","실제 노출 로그 / 점수·순위는 실험용"
"XEQDvVzWjFT","Q5Dnb16eDZ","H0180","R0180_1","0.0","585","749","실제 노출 로그 / 점수·순위는 실험용"
"XEd069dSLQs","Q5Dnb16eDZ","H0432","R0432_1","0.0","586","993","실제 노출 로그 / 점수·순위는 실험용"
"XEjz4ZFJImm","Q5Dnb16eDZ","H0684","R0684_1","0.0","587","245","실제 노출 로그 / 점수·순위는 실험용"
"XE3TO7rHXfz","Q5Dnb16eDZ","H0936","R0936_1","0.0","588","497","실제 노출 로그 / 점수·순위는 실험용"
"XEN2BRQojjE","Q5Dnb16eDZ","H0124","R0124_1","0.0","589","581","실제 노출 로그 / 점수·순위는 실험용"
"XE0053PUznM","Q5Dnb16eDZ","H0376","R0376_1","0.0","590","833","실제 노출 로그 / 점수·순위는 실험용"
"XE6WPxSJ7We","Q5Dnb16eDZ","H0628","R0628_1","0.0","591","77","실제 노출 로그 / 점수·순위는 실험용"
"XE03IZoiTVC","Q5Dnb16eDZ","H0880","R0880_1","0.0","592","329","실제 노출 로그 / 점수·순위는 실험용"
"XEJRZrtc59Z","Q5Dnb16eDZ","H0068","R0068_1","0.0","593","414","실제 노출 로그 / 점수·순위는 실험용"
"XE1OxI3T6Oy","Q5Dnb16eDZ","H0320","R0320_1","0.0","594","666","실제 노출 로그 / 점수·순위는 실험용"
"XEz39WqT0IH","Q5Dnb16eDZ","H0572","R0572_1","0.0","595","914","실제 노출 로그 / 점수·순위는 실험용"
"XEiRdzyuPoY","Q5Dnb16eDZ","H0824","R0824_1","0.0","596","162","실제 노출 로그 / 점수·순위는 실험용"
"XEg6SpEzHxI","Q5Dnb16eDZ","H0012","R0012_1","0.0","597","246","실제 노출 로그 / 점수·순위는 실험용"
